"total_count","id","memb_id","device_desc","fullname","get_time","meter","start_date","end_date","create_dttm"
9484,87226,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:25:00",268.71,"2025-01-02 00:21:00","2025-01-02 00:25:00","2025-01-02 15:07:40"
9484,87373,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:24:00",3.7781196,"2025-01-02 00:24:00","2025-01-02 00:24:00","2025-01-02 15:07:45"
9484,87371,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:24:00",32.38497,"2025-01-02 00:24:00","2025-01-02 00:24:00","2025-01-02 15:07:45"
9484,87370,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:24:00",39.49304,"2025-01-02 00:23:00","2025-01-02 00:24:00","2025-01-02 15:07:45"
9484,87364,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:23:00",44.955215,"2025-01-02 00:23:00","2025-01-02 00:23:00","2025-01-02 15:07:45"
9484,87356,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:23:00",36.421787,"2025-01-02 00:22:00","2025-01-02 00:23:00","2025-01-02 15:07:44"
9484,87354,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:22:00",39.871437,"2025-01-02 00:22:00","2025-01-02 00:22:00","2025-01-02 15:07:44"
9484,87353,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:22:00",43.457066,"2025-01-02 00:21:00","2025-01-02 00:22:00","2025-01-02 15:07:44"
9484,87352,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:21:00",41.815334,"2025-01-02 00:21:00","2025-01-02 00:21:00","2025-01-02 15:07:44"
9484,87224,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:21:00",709.2,"2025-01-02 00:11:00","2025-01-02 00:21:00","2025-01-02 15:07:40"
9484,87351,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:21:00",43.419697,"2025-01-02 00:20:00","2025-01-02 00:21:00","2025-01-02 15:07:44"
9484,87349,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:20:00",30.635597,"2025-01-02 00:20:00","2025-01-02 00:20:00","2025-01-02 15:07:44"
9484,87348,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:20:00",44.711967,"2025-01-02 00:20:00","2025-01-02 00:20:00","2025-01-02 15:07:44"
9484,87347,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:20:00",41.564293,"2025-01-02 00:19:00","2025-01-02 00:20:00","2025-01-02 15:07:44"
9484,87345,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:19:00",44.41369,"2025-01-02 00:19:00","2025-01-02 00:19:00","2025-01-02 15:07:44"
9484,87344,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:19:00",37.791096,"2025-01-02 00:18:00","2025-01-02 00:19:00","2025-01-02 15:07:44"
9484,87343,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:18:00",38.097,"2025-01-02 00:18:00","2025-01-02 00:18:00","2025-01-02 15:07:44"
9484,87342,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:18:00",36.686,"2025-01-02 00:17:00","2025-01-02 00:18:00","2025-01-02 15:07:44"
9484,87338,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:17:00",35.275,"2025-01-02 00:17:00","2025-01-02 00:17:00","2025-01-02 15:07:43"
9484,87341,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:17:00",36.686,"2025-01-02 00:16:00","2025-01-02 00:17:00","2025-01-02 15:07:43"
9484,87339,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:16:00",35.275,"2025-01-02 00:16:00","2025-01-02 00:16:00","2025-01-02 15:07:43"
9484,87337,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:16:00",35.9805,"2025-01-02 00:15:00","2025-01-02 00:16:00","2025-01-02 15:07:43"
9484,87336,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:15:00",33.864,"2025-01-02 00:14:00","2025-01-02 00:15:00","2025-01-02 15:07:43"
9484,87340,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:14:00",35.275,"2025-01-02 00:14:00","2025-01-02 00:14:00","2025-01-02 15:07:43"
9484,87334,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:14:00",40.2135,"2025-01-02 00:13:00","2025-01-02 00:14:00","2025-01-02 15:07:43"
9484,87335,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:12:00",19.754,"2025-01-02 00:12:00","2025-01-02 00:12:00","2025-01-02 15:07:43"
9484,87333,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:12:00",6.3495,"2025-01-02 00:12:00","2025-01-02 00:12:00","2025-01-02 15:07:43"
9484,87332,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:12:00",36.686,"2025-01-02 00:11:00","2025-01-02 00:12:00","2025-01-02 15:07:43"
9484,87331,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:11:00",37.3915,"2025-01-02 00:11:00","2025-01-02 00:11:00","2025-01-02 15:07:43"
9484,87223,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:11:00",663.75,"2025-01-02 00:01:00","2025-01-02 00:11:00","2025-01-02 15:07:40"
9484,87330,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:11:00",36.686,"2025-01-02 00:10:00","2025-01-02 00:11:00","2025-01-02 15:07:43"
9484,87329,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:10:00",35.9805,"2025-01-02 00:10:00","2025-01-02 00:10:00","2025-01-02 15:07:43"
9484,87328,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:10:00",38.097,"2025-01-02 00:09:00","2025-01-02 00:10:00","2025-01-02 15:07:43"
9484,87326,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:09:00",37.3915,"2025-01-02 00:09:00","2025-01-02 00:09:00","2025-01-02 15:07:43"
9484,87327,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:09:00",34.5695,"2025-01-02 00:08:00","2025-01-02 00:09:00","2025-01-02 15:07:43"
9484,87322,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:08:00",38.097,"2025-01-02 00:08:00","2025-01-02 00:08:00","2025-01-02 15:07:43"
9484,87324,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:08:00",35.9805,"2025-01-02 00:07:00","2025-01-02 00:08:00","2025-01-02 15:07:43"
9484,87325,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:07:00",37.3915,"2025-01-02 00:07:00","2025-01-02 00:07:00","2025-01-02 15:07:43"
9484,87323,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:07:00",38.8025,"2025-01-02 00:06:00","2025-01-02 00:07:00","2025-01-02 15:07:43"
9484,87321,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:06:00",42.33,"2025-01-02 00:06:00","2025-01-02 00:06:00","2025-01-02 15:07:43"
9484,87320,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:05:00",10.5825,"2025-01-02 00:05:00","2025-01-02 00:05:00","2025-01-02 15:07:43"
9484,87318,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:05:00",35.9805,"2025-01-02 00:05:00","2025-01-02 00:05:00","2025-01-02 15:07:43"
9484,87319,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:05:00",41.6245,"2025-01-02 00:04:00","2025-01-02 00:05:00","2025-01-02 15:07:43"
9484,87317,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:03:00",21.165,"2025-01-02 00:02:00","2025-01-02 00:03:00","2025-01-02 15:07:43"
9484,87315,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:02:00",39.508,"2025-01-02 00:02:00","2025-01-02 00:02:00","2025-01-02 15:07:43"
9484,87316,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-02 00:02:00",37.0275,"2025-01-02 00:01:00","2025-01-02 00:02:00","2025-01-02 15:07:43"
9484,87222,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 23:58:00",360.2035,"2025-01-01 23:51:00","2025-01-01 23:58:00","2025-01-02 15:07:40"
9484,86107,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2025-01-01 22:01:00",1239.5,"2025-01-01 21:39:00","2025-01-01 22:01:00","2025-01-02 08:14:31"
9484,87310,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:55:00",29.74,"2025-01-01 21:55:00","2025-01-01 21:55:00","2025-01-02 15:07:43"
9484,87307,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:49:00",344.6015,"2025-01-01 21:44:00","2025-01-01 21:49:00","2025-01-02 15:07:42"
9484,87221,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:49:00",364.23,"2025-01-01 21:44:00","2025-01-01 21:49:00","2025-01-02 15:07:40"
9484,87305,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:33:00",208.1225,"2025-01-01 21:30:00","2025-01-01 21:33:00","2025-01-02 15:07:42"
9484,87219,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:33:00",57.66,"2025-01-01 21:32:00","2025-01-01 21:33:00","2025-01-02 15:07:40"
9484,87218,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:32:00",248.72,"2025-01-01 21:22:00","2025-01-01 21:32:00","2025-01-02 15:07:40"
9484,87303,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:28:00",217.291,"2025-01-01 21:19:00","2025-01-01 21:28:00","2025-01-02 15:07:42"
9484,87220,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:22:00",575.35,"2025-01-01 21:12:00","2025-01-01 21:22:00","2025-01-02 15:07:40"
9484,87302,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:18:00",27.174,"2025-01-01 21:18:00","2025-01-01 21:18:00","2025-01-02 15:07:42"
9484,87301,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:18:00",43.0355,"2025-01-01 21:17:00","2025-01-01 21:18:00","2025-01-02 15:07:42"
9484,87300,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:17:00",41.6245,"2025-01-01 21:17:00","2025-01-01 21:17:00","2025-01-02 15:07:42"
9484,87296,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:17:00",42.33,"2025-01-01 21:16:00","2025-01-01 21:17:00","2025-01-02 15:07:42"
9484,87299,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:16:00",42.33,"2025-01-01 21:16:00","2025-01-01 21:16:00","2025-01-02 15:07:42"
9484,87298,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:16:00",41.433,"2025-01-01 21:15:00","2025-01-01 21:16:00","2025-01-02 15:07:42"
9484,87297,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:15:00",40.919,"2025-01-01 21:15:00","2025-01-01 21:15:00","2025-01-02 15:07:42"
9484,87294,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:15:00",37.3915,"2025-01-01 21:14:00","2025-01-01 21:15:00","2025-01-02 15:07:42"
9484,87295,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:14:00",40.919,"2025-01-01 21:14:00","2025-01-01 21:14:00","2025-01-02 15:07:42"
9484,87292,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:13:00",5.644,"2025-01-01 21:13:00","2025-01-01 21:13:00","2025-01-02 15:07:42"
9484,87293,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:13:00",17.666,"2025-01-01 21:12:00","2025-01-01 21:13:00","2025-01-02 15:07:42"
9484,87291,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 21:11:00",18.108,"2025-01-01 21:11:00","2025-01-01 21:11:00","2025-01-02 15:07:42"
9484,86106,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2025-01-01 20:50:00",877.0,"2025-01-01 20:34:00","2025-01-01 20:50:00","2025-01-02 08:14:31"
9484,86105,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2025-01-01 18:44:00",897.8,"2025-01-01 18:27:00","2025-01-01 18:44:00","2025-01-02 08:14:31"
9484,87290,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 04:16:00",209.687,"2025-01-01 04:12:00","2025-01-01 04:16:00","2025-01-02 15:07:42"
9484,87211,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 04:14:00",197.71,"2025-01-01 04:12:00","2025-01-01 04:14:00","2025-01-02 15:07:40"
9484,87289,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 04:12:00",405.526,"2025-01-01 04:02:00","2025-01-01 04:12:00","2025-01-02 15:07:42"
9484,87212,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 04:12:00",424.56,"2025-01-01 04:02:00","2025-01-01 04:12:00","2025-01-02 15:07:40"
9484,87288,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 03:55:00",297.2125,"2025-01-01 03:47:00","2025-01-01 03:55:00","2025-01-02 15:07:41"
9484,87216,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 03:51:00",283.04,"2025-01-01 03:48:00","2025-01-01 03:51:00","2025-01-02 15:07:40"
9484,87214,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 03:22:00",136.73,"2025-01-01 03:20:00","2025-01-01 03:22:00","2025-01-02 15:07:40"
9484,87287,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 03:22:00",127.6955,"2025-01-01 03:20:00","2025-01-01 03:22:00","2025-01-02 15:07:41"
9484,87286,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 03:20:00",241.0845,"2025-01-01 03:10:00","2025-01-01 03:20:00","2025-01-02 15:07:41"
9484,87215,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 03:20:00",277.17,"2025-01-01 03:10:00","2025-01-01 03:20:00","2025-01-02 15:07:40"
9484,87213,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:53:00",558.96,"2025-01-01 02:46:00","2025-01-01 02:53:00","2025-01-02 15:07:40"
9484,87285,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:53:00",12.5455,"2025-01-01 02:53:00","2025-01-01 02:53:00","2025-01-02 15:07:41"
9484,87279,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:53:00",9.877,"2025-01-01 02:53:00","2025-01-01 02:53:00","2025-01-02 15:07:41"
9484,87278,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:53:00",46.06,"2025-01-01 02:52:00","2025-01-01 02:53:00","2025-01-02 15:07:41"
9484,87277,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:52:00",38.8025,"2025-01-01 02:52:00","2025-01-01 02:52:00","2025-01-02 15:07:41"
9484,87275,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:52:00",38.8025,"2025-01-01 02:51:00","2025-01-01 02:52:00","2025-01-02 15:07:41"
9484,87276,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:51:00",37.3915,"2025-01-01 02:50:00","2025-01-01 02:51:00","2025-01-02 15:07:41"
9484,87273,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:50:00",38.8025,"2025-01-01 02:50:00","2025-01-01 02:50:00","2025-01-02 15:07:41"
9484,87274,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:50:00",39.508,"2025-01-01 02:49:00","2025-01-01 02:50:00","2025-01-02 15:07:41"
9484,87272,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:49:00",38.8025,"2025-01-01 02:49:00","2025-01-01 02:49:00","2025-01-02 15:07:41"
9484,87269,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:49:00",38.097,"2025-01-01 02:48:00","2025-01-01 02:49:00","2025-01-02 15:07:41"
9484,87271,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:48:00",38.8025,"2025-01-01 02:48:00","2025-01-01 02:48:00","2025-01-02 15:07:41"
9484,87270,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:48:00",38.8025,"2025-01-01 02:47:00","2025-01-01 02:48:00","2025-01-02 15:07:41"
9484,87264,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:47:00",38.8025,"2025-01-01 02:47:00","2025-01-01 02:47:00","2025-01-02 15:07:41"
9484,87266,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:47:00",38.8025,"2025-01-01 02:46:00","2025-01-01 02:47:00","2025-01-02 15:07:41"
9484,87267,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:46:00",38.097,"2025-01-01 02:46:00","2025-01-01 02:46:00","2025-01-02 15:07:41"
9484,87210,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:46:00",546.2,"2025-01-01 02:36:00","2025-01-01 02:46:00","2025-01-02 15:07:40"
9484,87268,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:46:00",38.097,"2025-01-01 02:45:00","2025-01-01 02:46:00","2025-01-02 15:07:41"
9484,87265,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:45:00",42.33,"2025-01-01 02:45:00","2025-01-01 02:45:00","2025-01-02 15:07:41"
9484,87261,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:43:00",30.1245,"2025-01-01 02:43:00","2025-01-01 02:43:00","2025-01-02 15:07:41"
9484,87260,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:43:00",35.275,"2025-01-01 02:42:00","2025-01-01 02:43:00","2025-01-02 15:07:41"
9484,87259,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:42:00",38.097,"2025-01-01 02:42:00","2025-01-01 02:42:00","2025-01-02 15:07:41"
9484,87257,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:42:00",38.6155,"2025-01-01 02:41:00","2025-01-01 02:42:00","2025-01-02 15:07:41"
9484,87256,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:41:00",19.0485,"2025-01-01 02:41:00","2025-01-01 02:41:00","2025-01-02 15:07:41"
9484,87255,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:41:00",33.864,"2025-01-01 02:40:00","2025-01-01 02:41:00","2025-01-02 15:07:41"
9484,87253,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:40:00",37.3915,"2025-01-01 02:40:00","2025-01-01 02:40:00","2025-01-02 15:07:41"
9484,87254,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:40:00",37.3915,"2025-01-01 02:39:00","2025-01-01 02:40:00","2025-01-02 15:07:41"
9484,87251,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:39:00",36.686,"2025-01-01 02:39:00","2025-01-01 02:39:00","2025-01-02 15:07:41"
9484,87252,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:39:00",41.6245,"2025-01-01 02:38:00","2025-01-01 02:39:00","2025-01-02 15:07:41"
9484,87250,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:37:00",12.699,"2025-01-01 02:37:00","2025-01-01 02:37:00","2025-01-02 15:07:40"
9484,87249,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:36:00",21.322,"2025-01-01 02:36:00","2025-01-01 02:36:00","2025-01-02 15:07:40"
9484,87248,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 02:35:00",11.9935,"2025-01-01 02:35:00","2025-01-01 02:35:00","2025-01-02 15:07:40"
9484,86098,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 01:09:00",15.521,"2025-01-01 01:04:00","2025-01-01 01:09:00","2025-01-01 01:16:14"
9484,86097,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 01:04:00",11.26,"2025-01-01 01:00:00","2025-01-01 01:04:00","2025-01-01 01:15:41"
9484,85437,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2025-01-01 00:23:00",12.74,"2025-01-01 00:23:00","2025-01-01 00:23:00","2025-01-01 00:59:03"
9484,85315,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-31 22:11:00",1742.7,"2024-12-31 21:36:00","2024-12-31 22:11:00","2024-12-31 22:26:28"
9484,85436,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2024-12-31 21:07:00",4.0,"2024-12-31 21:07:00","2024-12-31 21:07:00","2025-01-01 00:24:21"
9484,85435,"52a62c11-7c4f-4912-91c9-ff5c145328cd",애플워치(Apple Watch),김테스터,"2024-12-31 18:57:00",15.01,"2024-12-31 18:57:00","2024-12-31 18:57:00","2025-01-01 00:24:21"
9484,77605,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-29 21:11:00",881.0,"2024-12-29 20:58:00","2024-12-29 21:11:00","2024-12-30 02:55:49"
9484,77604,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-29 18:38:00",831.7,"2024-12-29 18:25:00","2024-12-29 18:38:00","2024-12-29 18:51:13"
9484,77603,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-29 00:22:00",703.6,"2024-12-29 00:10:00","2024-12-29 00:22:00","2024-12-29 00:33:10"
9484,77602,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-29 00:04:00",969.3,"2024-12-28 23:47:00","2024-12-29 00:04:00","2024-12-29 00:18:08"
9484,77416,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-28 04:12:00",795.7,"2024-12-28 03:59:00","2024-12-28 04:12:00","2024-12-28 04:19:27"
9484,77088,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-27 16:34:00",1185.9,"2024-12-27 16:15:00","2024-12-27 16:34:00","2024-12-27 16:48:29"
9484,77087,"52a62c11-7c4f-4912-91c9-ff5c145328cd",갤럭시워치(Galaxy Watch),김테스터,"2024-12-27 04:57:00",1131.5,"2024-12-27 04:36:00","2024-12-27 04:57:00","2024-12-27 05:02:24"
